Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Switzerland","NET-CH003A","Nationales Beobachtungsnetz für Luftfremdstoffe","CH0008A","Basel-Binningen","SPO-CH0008A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","8.931","ug/m3","100.00","1","Background","Suburban","7.5833","47.5411","316.0","Basel (greater city)                                                            ","CH003K1                                           ","342698","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=CH&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-CH0008A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Sweden","NET-SE0013C","Kronobergs Luftvårdsförbund","SE9841","Växjö Kommunhusets tak","SPO-SE9841_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","6.003","ug/m3","86.35","1","Background","Urban","14.8024","56.8811","165.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=SE&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-SE9841&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","var"
"Italy","NET.IT112A","Regione Lazio","IT2013A","FROSINONE MAZZINI","SPO.IT2013A_6001_BETA_2010-09-05_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","16.974","ug/m3","95.89","1","Background","Urban","13.3490","41.6396","242.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT2013A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Italy","NET.IT112A","Regione Lazio","IT2247A","Villa Guglielmi","SPO.IT2247A_6001_BETA_2017-02-18_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","11.420","ug/m3","99.73","1","Background","Urban","12.2370","41.7682","2.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT2247A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Italy","NET.IT112A","Regione Lazio","IT0992A","FONTECHIARI","SPO.IT0992A_6001_BETA_2005-05-11_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","10.666","ug/m3","87.67","1","Background","Rural","13.6743","41.6692","388.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT0992A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2219A","Acerra scuola Caporale","SPO.IT2219A_6001_BETA_2015-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","14.788","ug/m3","95.62","1","Background","Urban","14.3698","40.9411","27.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT2219A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2228A","Benevento Campo Sportivo","SPO.IT2228A_6001_BETA_2015-05-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","15.581","ug/m3","88.77","1","Background","Urban","14.7800","41.1157","125.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT2228A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Lithuania","NET-LT002A","""Integrated Monitoring Network""","LT00051","""Aukstaitija""","SPO-LT00051_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","7.202","ug/m3","95.89","1","Background","Rural","26.0042","55.4633","180.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=LT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-LT00051&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","var"
"Lithuania","NET-LT001A","""National Air Monitoring Network""","LT00021","""N.Akmene""","SPO-LT00021_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","9.817","ug/m3","95.59","1","Background","Urban","22.8708","56.3194","75.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=LT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-LT00021&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Netherlands","NET-NL010A","Landelijk Meetnet Luchtkwaliteit","NL00538","Wieringerwerf-Medemblikkerweg","SPO-NL00538_06001_101","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","8.516","ug/m3","93.30","1","Background","Rural","5.0505","52.8037","-4.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=NL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-NL00538&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Latvia","NET-LV002A","Air Quality Monitoring Network","LV0022A","Ventspils parventa","SPO-LV00VN3_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","10.290","ug/m3","80.00","1","Background","Urban","21.5903","57.4040","1.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=LV&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-LV00VN3&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Malta","NET-MT001A","Maltese Islands Network","MT00008","Attard Station","SPO-MT00008_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","12.115","ug/m3","83.56","1","Background","Urban","14.4345","35.8900","86.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=MT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-MT00008&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Italy","NET.IT282A","RETE REGIONALE QUALIT� ARIA AMBIENTE","IT0459A","CHIARAVALLE2","SPO.IT0459A_6001_BETA_2006-02-20_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","14.164","ug/m3","93.84","1","Background","Suburban","13.3419","43.5989","15.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT0459A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Kosovo under UNSCR 1244/99","NE-XK001A","Air Quality Monitoring Network in Kosovo","XK0008A","AQMS Hani i Elezit","SPO-XK0008A_06001_100","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","16.437","ug/m3","89.65","1","Background","Suburban","21.2960","42.1540","399.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=XK&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA-XK0008A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_LB_AQ","Lubelska Sieć Monitoringu Powietrza","PL0079A","Biała Podlaska, ul. Orzechowa","SPO_PL0079A_6001_001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","19.867","ug/m3","96.99","1","Background","Urban","23.1494","52.0292","144.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0079A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Poland","NET_PL_KP_AQ","Kujawsko-Pomorska Sieć Monitoringu Powietrza","PL0077A","Zielonka, Bory Tucholskie","SPO_PL0077A_6001_001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","9.639","ug/m3","96.44","1","Background","Rural","17.9340","53.6621","121.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0077A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Poland","NET_PL_MP_AQ","Małopolska Sieć Monitoringu Powietrza","PL0552A","Trzebinia, os. Związku Walki Młodych","SPO_PL0552A_6001_001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","20.397","ug/m3","99.73","1","Background","Urban","19.4775","50.1594","340.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0552A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Poland","NET_PL_MZ_AQ","Mazowiecka Sieć Monitoringu Powietrza","PL0673A","Konstancin-Jeziorna, ul. Wierzejewskiego","SPO_PL0673A_6001_001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","16.543","ug/m3","97.99","1","Background","Suburban","21.1112","52.0806","96.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0673A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT119A","Aosta Valley Air Quality Network","IT2233A","Aosta Liconi","SPO.IT2233A_6001_BETA_2015-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","11.138","ug/m3","95.62","1","Background","Urban","7.3043","45.7344","583.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT2233A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2272A","Pozzuoli Villa Avellino","SPO.IT2272A_6001_BETA_2016-11-15_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","9.625","ug/m3","90.41","1","Background","Urban","14.1225","40.8229","39.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT2272A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Italy","NET.IT114A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Sondrio","IT0908A","BORMIO","SPO.IT0908A_6001_BETA_2016-10-26_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","9.563","ug/m3","94.25","1","Background","Urban","10.3725","46.4703","1225.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT0908A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Italy","NET.IT116A","MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.","IT2213A","Cava de' Tirreni Stadio","SPO.IT2213A_6001_BETA_2015-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","13.526","ug/m3","95.07","1","Background","Suburban","14.7024","40.7110","191.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT2213A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Italy","NET.IT119A","Aosta Valley Air Quality Network","IT0983A","AOSTA (PIAZZA PLOUVES)","SPO.IT0983A_6001_BETA_2012-01-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","10.113","ug/m3","99.18","1","Background","Urban","7.3242","45.7358","581.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT0983A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Poland","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","PL0591A","Żary, ul. Szymanowskiego ","SPO_PL0591A_6001_001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","14.648","ug/m3","100.00","1","Background","Urban","15.1278","51.6427","160.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0591A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Poland","NET_PL_OP_AQ","Opolska Sieć Monitoringu Powietrza","PL0719A","Prudnik mobilna","SPO_PL0719A_6001_001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","17.286","ug/m3","98.54","1","Background","Urban","17.5919","50.3209","274.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0719A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","PL0212A","Wschowa ul. Kazimierza Wielkiego","SPO_PL0212A_6001_002","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","21.985","ug/m3","94.33","1","Background","Urban","16.3175","51.7997","90.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0212A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_LU_AQ","Lubuska Sieć Monitoringu Powietrza","PL0752A","Nowa Sól, ul. T. Kościuszki","SPO_PL0752A_6001_001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","20.576","ug/m3","93.20","1","Background","Urban","15.7082","51.8087","67.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0752A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","PL0413A","Krosno, ul. Kletówki","SPO_PL0413A_6001_001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","20.491","ug/m3","99.18","1","Background","Urban","21.7497","49.6902","277.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0413A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Italy","NET.IT127A","PROVINCIA DI SAVONA","IT2155A","CENGIO - RIO PARASACCO","SPO.IT2155A_6001_BETA_2014-09-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","8.689","ug/m3","92.15","1","Background","Rural","8.2060","44.3970","450.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT2155A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1948A","Vinchio - San Michele","SPO.IT1948A_6001_gravi_2010-10-11_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","15.575","ug/m3","96.71","1","Background","Rural","8.3103","44.8080","258.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT1948A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Italy","NET.IT158A","Rete di Rilevamento della Qualit� dell'Aria della Provincia di Lodi","IT1965A","LODI S.ALBERTO","SPO.IT1965A_6001_BETA_2009-03-14_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","22.518","ug/m3","94.79","1","Background","Urban","9.4953","45.3028","76.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT1965A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1788A","Ivrea - Liberazione","SPO.IT1788A_6001_gravi_2011-01-07_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","16.409","ug/m3","95.89","1","Background","Suburban","7.8780","45.4512","240.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT1788A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1878A","Vercelli - CONI","SPO.IT1878A_6001_gravi_2010-05-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","18.447","ug/m3","98.63","1","Background","Suburban","8.4024","45.3189","131.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT1878A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Poland","NET_PL_MZ_AQ","Mazowiecka Sieć Monitoringu Powietrza","PL0134A","Piastów, ul. Pułaskiego","SPO_PL0134A_6001_002","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","19.669","ug/m3","97.40","1","Background","Suburban","20.8375","52.1917","99.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0134A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","PL0677A","Mielec, ul. Biernackiego","SPO_PL0677A_6001_001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","21.101","ug/m3","95.63","1","Background","Urban","21.4409","50.2991","167.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0677A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_MZ_AQ","Mazowiecka Sieć Monitoringu Powietrza","PL0129A","Legionowo, ul. Zegrzyńska","SPO_PL0129A_6001_001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","21.074","ug/m3","98.60","1","Background","Suburban","20.9559","52.4076","91.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0129A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Poland","NET_PL_SK_AQ","Świętokrzyska Sieć Monitoringu Powietrza","PL0731A","Skarżysko-Kamienna, MOBILNA","SPO_PL0731A_6001_001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","17.676","ug/m3","98.63","1","Background","Urban","20.8806","51.1211","238.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0731A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Poland","NET_PL_PK_AQ","Podkarpacka Sieć Monitoringu Powietrza","PL0716A","Horyniec-Zdrój-Park","SPO_PL0716A_6001_001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","16.612","ug/m3","92.32","1","Background","Suburban","23.3614","50.1921","242.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=PL&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA_PL0716A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1904A","Dernice - Costa","SPO.IT1904A_6001_gravi_2010-05-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","9.314","ug/m3","99.45","1","Background","Rural","9.0524","44.7633","620.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT1904A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
"Italy","NET.IT224A","PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA","IT1532A","Borgosesia - Tonella","SPO.IT1532A_6001_gravi_2010-05-01_00:00:00","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y","Annual mean / 1 calendar year","2019","13.322","ug/m3","99.45","1","Background","Urban","8.2835","45.7132","344.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=IT&CityName=&Pollutant=6001&Year_from=2019&Year_to=2019&Station=STA.IT1532A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","day"
