Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR343611","ISTANBUL-ARNAVUTKOY","SPO-TR343611_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","54.536","ug/m3","90.10","1","Background","Suburban","28.7075","41.2209","139.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR343611&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR343941","ISTANBUL-TUZLA","SPO-TR343941_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","32.347","ug/m3","93.58","1","Background","Urban","29.3026","40.8431","10.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR343941&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR250311","ERZURUM-PALANDÖKEN","SPO-TR250311_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","91.304","ug/m3","83.11","1","Background","Suburban","41.2753","39.8677","2164.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR250311&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR250413","ERZURUM-PASİNLER","SPO-TR250413_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","98.385","ug/m3","90.35","1","Background","Rural","41.5721","40.0335","1862.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR250413&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0019A","ARDAHAN","SPO-TR750141_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","65.483","ug/m3","95.16","1","Background","Urban","42.7011","41.1108","1807.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR750141&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0080A","KIRKLARELI","SPO-TR390141_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","63.171","ug/m3","83.49","1","Background","Urban","27.2145","41.7245","208.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR390141&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0015R","Strathvaich - UKA00162","GB_SamplingPoint_53","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","67.515","ug/m3","95.63","1","Background","Rural","-4.7766","57.7345","270.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0015R&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR343241","ISTANBUL-SELIMIYE","SPO-TR343241_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","29.165","ug/m3","95.13","1","Background","Urban","29.0269","41.0038","17.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR343241&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0056A","ISTANBUL-KADIKOY","SPO-TR342041_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","21.187","ug/m3","90.13","1","Background","Urban","29.0336","40.9919","12.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR342041&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR080213","ARTVİN-HOPA","SPO-TR080213_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","66.596","ug/m3","85.18","1","Background","Rural","41.4907","41.4668","136.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR080213&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR340913","ISTANBUL-SILE-MTHM","SPO-TR340913_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","71.877","ug/m3","96.86","1","Background","Rural","29.5634","41.1705","68.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR340913&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR340741","ISTANBUL-SULTANBEYLI-MTHM","SPO-TR340741_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","60.548","ug/m3","96.60","1","Background","Urban","29.2688","40.9845","128.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR340741&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0031R","Aston Hill - UKA00137","GB_SamplingPoint_49","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","64.886","ug/m3","87.47","1","Background","Rural","-3.0342","52.5038","370.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0031R&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0741A","Bournemouth - UKA00429","GB_SamplingPoint_61455","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","57.028","ug/m3","99.43","1","Background","Urban","-1.8267","50.7396","30.0","Bournemouth                                                                     ","UK539K1                                           ","345887","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0741A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0083A","KOCAELI","SPO-TR410141_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","40.798","ug/m3","95.72","1","Background","Urban","29.9513","40.7658","8.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR410141&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0745A","Weybourne - UKA00433","GB_SamplingPoint_87","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","56.882","ug/m3","94.95","1","Background","Rural","1.1220","52.9505","16.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0745A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR570313","SINOP-ERFELEK","SPO-TR570313_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","68.088","ug/m3","98.08","1","Background","Rural","34.9956","42.0738","61.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR570313&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0729A","Aberdeen - UKA00399","GB_SamplingPoint_61478","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","47.633","ug/m3","88.42","1","Background","Urban","-2.0943","57.1574","20.0","Aberdeen City                                                                   ","UK016C1                                           ","228180","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0729A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0882A","Blackpool Marton - UKA00488","GB_SamplingPoint_61925","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","55.518","ug/m3","95.45","1","Background","Urban","-3.0072","53.8049","16.0","Blackpool                                                                       ","UK553K1                                           ","250412","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0882A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR590341","TEKIRDAG-CERKEZKOY-MTHM","SPO-TR590341_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","52.598","ug/m3","98.84","1","Background","Urban","27.9802","41.3183","199.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR590341&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0744A","Cwmbran - UKA00436","GB_SamplingPoint_61458","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","52.208","ug/m3","99.77","1","Background","Urban","-3.0070","51.6538","71.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0744A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0098A","RIZE","SPO-TR530141_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","43.839","ug/m3","92.17","1","Background","Urban","40.5328","41.0217","16.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR530141&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0586A","London Eltham - UKA00230","GB_SamplingPoint_218","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","44.372","ug/m3","99.65","1","Background","Suburban","0.0708","51.4526","60.0","London (greater city)                                                           ","UK001K2                                           ","8866541","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0586A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR410913","KOCAELI-KANDIRA-MTHM","SPO-TR410913_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","75.394","ug/m3","94.38","1","Background","Rural","30.0066","41.1307","33.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR410913&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0617A","Rochester Stoke - UKA00251","GB_SamplingPoint_72","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","53.980","ug/m3","98.87","1","Background","Rural","0.6349","51.4562","14.0","Medway                                                                          ","UK513C1                                           ","277736","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0617A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR610613","TRABZON-UZUNGÖL","SPO-TR610613_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","51.227","ug/m3","88.42","1","Background","Rural","40.2981","40.6173","1172.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR610613&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0733A","Portsmouth - UKA00421","GB_SamplingPoint_61457","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","45.111","ug/m3","96.63","1","Background","Urban","-1.0686","50.8288","5.0","Portsmouth (greater city)                                                       ","UK023K1                                           ","542040","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0733A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0048R","Auchencorth Moss - UKA00451","GB_SamplingPoint_63558","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","59.527","ug/m3","99.68","1","Background","Rural","-3.2429","55.7922","260.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0048R&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0658A","Stoke-on-Trent Centre - UKA00337","GB_SamplingPoint_295","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","41.270","ug/m3","98.65","1","Background","Urban","-2.1751","53.0282","172.0","Stoke-on-trent                                                                  ","UK027K1                                           ","384832","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0658A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0881A","Lerwick - UKA00486","GB_SamplingPoint_61930","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","72.134","ug/m3","99.16","1","Background","Rural","-1.1853","60.1392","80.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0881A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR610341","TRABZON-AKÇAABAT","SPO-TR610341_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","50.540","ug/m3","99.38","1","Background","Urban","39.5923","41.0143","34.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR610341&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GIB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0051A","Bleak House","GIB_SamplingPoint_4","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","67.123","ug/m3","81.21","1","Background","Suburban","-5.3502","36.1128","20.3","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GI&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=GIB_Station_GB0051A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR520441","ORDU-UNYE","SPO-TR520441_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","14.908","ug/m3","87.57","1","Background","Urban","37.2803","41.1214","12.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR520441&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR0049A","IGDIR","SPO-TR760141_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","52.697","ug/m3","97.17","1","Background","Urban","44.0536","39.9261","859.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR760141&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0002R","Eskdalemuir - UKA00130","GB_SamplingPoint_68","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","59.951","ug/m3","85.18","1","Background","Rural","-3.2061","55.3153","255.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0002R&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0860A","Brighton Preston Park - UKA00483","GB_SamplingPoint_61837","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","47.291","ug/m3","99.04","1","Background","Urban","-0.1476","50.8408","10.0","Brighton and Hove                                                               ","UK515K1                                           ","353070","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0860A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"Türkiye","NET-TR001A","Turkey Air Quality Network","TR430341","KÜTAHYA KENTPARK","SPO-TR430341_0007","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","33.040","ug/m3","98.49","1","Background","Urban","29.9697","39.4280","935.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=TR&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=STA-TR430341&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0014R","High Muffles - UKA00169","GB_SamplingPoint_56","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","65.019","ug/m3","98.28","1","Background","Rural","-0.8086","54.3349","267.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0014R&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB1013A","Birmingham Acocks Green - UKA00559","GB_SamplingPoint_72913","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","49.409","ug/m3","97.90","1","Background","Urban","-1.8300","52.4372","134.0","West Midlands urban area                                                        ","UK002K1                                           ","2543414","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB1013A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0033R","Bush Estate - UKA00128","GB_SamplingPoint_67","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","59.581","ug/m3","79.10","1","Background","Rural","-3.2058","55.8623","180.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0033R&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB1027A","Sheffield Devonshire Green - UKA00575","GB_SamplingPoint_74532","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","43.523","ug/m3","81.06","1","Background","Urban","-1.4781","53.3786","89.0","Sheffield                                                                       ","UK010C1                                           ","580148","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB1027A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0728A","Southend-on-Sea - UKA00409","GB_SamplingPoint_393","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","46.985","ug/m3","99.26","1","Background","Urban","0.6784","51.5442","37.0","Southend-on-Sea (greater city)                                                  ","UK541K1                                           ","272078","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0728A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0687A","Plymouth Centre - UKA00360","GB_SamplingPoint_359","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","52.755","ug/m3","98.50","1","Background","Urban","-4.1424","50.3717","18.0","Plymouth                                                                        ","UK516C1                                           ","263085","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0687A&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
"United Kingdom","GB_Network_1","UK Air Quality e-Reporting monitoring network for compliance & informative reporting","GB0013R","Yarner Wood - UKA00168","GB_SamplingPoint_59","O3","Ozone (air)","P1Y","Annual mean / 1 calendar year","2019","62.728","ug/m3","95.67","1","Background","Rural","-3.7165","50.5976","119.0","","","","E1a/validated data AQ e-Reporting","10/01/2024 06:41:30","http://fme.discomap.eea.europa.eu/fmedatastreaming/AirQualityDownload/AQData_Extract.fmw?CountryCode=GB&CityName=&Pollutant=7&Year_from=2019&Year_to=2019&Station=Station_GB0013R&Samplingpoint=&Source=E1a&Output=HTML&UpdateDate=","hour"
